detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE,TOTA
SM5_20120706,7.0,0.34714285700000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SM5_20120707,44.0,2.9205000000000001,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,9.0
SM5_20120708,43.0,1.9732857140000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,7.0
SM5_20120709,46.0,6.1625833340000007,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,14.0
SM5_20120710,42.0,4.1648311690000002,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0
SM5_20120711,1352.0,54.308134876999993,0.0,128.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,143.0
SM5_20120712,1871.0,74.481121191999975,0.0,175.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,199.0
SM5_20120713,779.0,21.933212542,1.0,56.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,64.0
SM5_20120714,33.0,3.1445238089999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,10.0
SM5_20120715,22.0,2.7133333340000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,7.0
SM5_20120716,39.0,3.8321428569999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,11.0
SM5_20120717,24.0,2.2424999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0
SM5_20120718,145.0,11.391309522999999,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,30.0
SM5_20120719,70.0,6.6146388890000001,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,16.0
SM5_20120720,47.0,6.1276623370000003,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0
SM6_20120609,104.0,6.2242770559999991,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0
SM6_20120610,146.0,5.7046904759999997,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,19.0
SM6_20120611,98.0,5.4678158510000001,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,16.0
SM6_20120612,317.0,20.744199751,4.0,18.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,2.0,0.0,54.0
SM6_20120613,68.0,1.8560416660000001,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0
SM6_20120614,78.0,4.1180757579999998,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,11.0
SM6_20120615,123.0,4.6106483520000001,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,14.0
SM6_20120616,103.0,2.7987948180000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0
SM6_20120617,142.0,5.6741144619999995,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,17.0
SM6_20120618,10.0,2.3410000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0
SM6_20120619,646.0,14.748169831999997,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,42.0
SM6_20120620,63.0,4.4041666660000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,12.0
SM6_20120621,124.0,8.8074992779999999,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,22.0
SM6_20120622,180.0,11.504945963000003,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,30.0
SM6_20120623,18.0,0.69107142899999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
SM6_20120624,20.0,0.65312499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
SM6_20120626,110.0,3.7968627440000002,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0
SM6_20120627,86.0,9.3661111110000004,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,23.0
SM6_20120628,40.0,5.9003333330000016,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,15.0
SM6_20120629,94.0,6.8487085139999992,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,18.0
SM6_20120630,111.0,7.5388463190000001,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,21.0
SM6_20120701,99.0,3.4247764300000001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0
SM6_20120702,69.0,5.081428571,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,13.0
SM6_20120703,96.0,7.9194688639999988,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,3.0,20.0
SM6_20120704,626.0,25.928677913999994,2.0,19.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,26.0,12.0,1.0,0.0,71.0
SM6_20120705,483.0,16.325111965000005,1.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,17.0,0.0,0.0,47.0
SM6_20120706,598.0,22.114673946000003,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,10.0,43.0,0.0,0.0,65.0
SM6_20120707,31.0,1.0947435900000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
SM6_20120708,48.0,4.19047619,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,12.0
SM6_20120709,48.0,2.0468809530000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0
SM6_20120710,30.0,2.0201111109999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0
SM6_20120711,1404.0,40.429294290999998,2.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,121.0,0.0,1.0,142.0
SM6_20120712,958.0,32.057765534999994,1.0,27.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,52.0,6.0,0.0,99.0
SM6_20120713,573.0,23.858123305000007,2.0,14.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,52.0,4.0,0.0,78.0
SM6_20120714,52.0,2.524708333,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0
SM6_20120715,18.0,1.112142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
SM6_20120716,63.0,1.6258571429999999,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
SM6_20120717,74.0,1.9464734300000002,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
SM6_20120718,808.0,48.434745160999995,1.0,9.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,0.0,1.0,122.0
SM6_20120719,810.0,37.440704472000007,4.0,35.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,28.0,14.0,0.0,0.0,92.0
SM6_20120720,475.0,22.457011843999997,1.0,19.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,1.0,55.0
