date_time,date,time,temp,external
20110716_055301,2011-Jul-17,05:53:01,21.199999999999999,0.44400000000000001
20110716_055801,2011-Jul-17,05:58:01,21.100000000000001,0.44400000000000001
20110716_060300,2011-Jul-17,06:03:00,21.100000000000001,0.44400000000000001
20110716_060301,2011-Jul-17,06:03:01,21.100000000000001,0.44700000000000001
20110716_060801,2011-Jul-17,06:08:01,20.300000000000001,0.80500000000000005
20110716_061301,2011-Jul-17,06:13:01,19.300000000000001,0.83099999999999996
20110716_061801,2011-Jul-17,06:18:01,18.800000000000001,0.83399999999999996
20110716_062301,2011-Jul-17,06:23:01,18.600000000000001,0.83399999999999996
20110716_062801,2011-Jul-17,06:28:01,18.399999999999999,0.83699999999999997
20110716_063301,2011-Jul-17,06:33:01,18.300000000000001,0.83699999999999997
20110716_063801,2011-Jul-17,06:38:01,18.100000000000001,0.83699999999999997
20110716_064301,2011-Jul-17,06:43:01,18.100000000000001,0.84099999999999997
20110716_064801,2011-Jul-17,06:48:01,18.100000000000001,0.84099999999999997
20110716_065301,2011-Jul-17,06:53:01,17.899999999999999,0.84399999999999997
20110716_065801,2011-Jul-17,06:58:01,17.899999999999999,0.84399999999999997
